RedFighter,BlueFighter,RedOdds,BlueOdds,RedWinner,RedReturn,BlueReturn,OddsDiff,AgeDiff,ReachDiff,HeightDiff,WinsDiff,LossesDiff,RoundsDiff,TitleBoutDiff,KODiff,SubmissionDiff,WinStreakDiff,LoseStreakDiff,LongestWinStreakDiff,SigStrDiff,SubAttDiff,TDDiff,RankDiff,Date,TitleBout,WeightClass,Gender,NumberOfRounds,BlueCurrentLoseStreak,BlueCurrentWinStreak,BlueLongestWinStreak,BlueLosses,BlueTotalRoundsFought,BlueTotalTitleBouts,BlueWinsByKO,BlueWinsBySubmission,BlueWins,BlueStance,BlueHeightCms,BlueReachCms,RedCurrentLoseStreak,RedCurrentWinStreak,RedLongestWinStreak,RedLosses,RedTotalRoundsFought,RedTotalTitleBouts,RedWinsByKO,RedWinsBySubmission,RedWins,RedStance,RedHeightCms,RedReachCms,RedAge,BlueAge,BMatchWCRank,RMatchWCRank
Arman Tsarukyan,Dan Hooker,-750.0,530.0,True,1.1333,0.0,-1280.0,-6,-7.62,-12.7,-5,-6,-21,0,-3,-2,1,0,1,-0.97,-0.5,2.58,-5,2025-11-22,False,Lightweight,MALE,5,0,3,4,8,51,0,7,2,14,Switch,182.88,190.5,0,4,5,2,30,0,4,0,9,Orthodox,170.18,182.88,29,35,6,1
Belal Muhammad,Ian Machado Garry,235.0,-290.0,False,0.0,1.3448,525.0,9,-5.08,-10.16,6,3,34,2,-1,1,-1,1,-2,-0.35,-0.3,1.22,-4,2025-11-22,False,Welterweight,MALE,3,0,1,8,1,30,0,3,0,9,Orthodox,190.5,187.96,1,0,6,4,64,2,2,1,15,Orthodox,180.34,182.88,37,28,6,2
Volkan Oezdemir,Alonzo Menifield,-230.0,190.0,True,1.4348,0.0,-420.0,-2,-2.54,5.08,-4,2,-1,1,-2,-1,-2,1,-1,1.22,-0.1,0.0,-5,2025-11-22,False,Light Heavyweight,MALE,3,0,2,4,5,35,0,6,2,12,Orthodox,182.88,193.04,1,0,3,7,34,1,4,1,8,Orthodox,187.96,190.5,36,38,14,9
Jack Hermansson,Myktybek Orolbai,166.0,-198.0,False,0.0,1.5051,364.0,10,7.62,7.62,8,6,36,0,3,1,-1,1,2,2.37,-0.1,-7.29,0,2025-11-22,False,Welterweight,MALE,3,0,1,2,1,9,0,0,2,3,Orthodox,177.8,187.96,1,0,4,7,45,0,3,3,11,Orthodox,185.42,195.58,37,27,20,20
Waldo Cortes Acosta,Shamil Gaziev,-148.0,126.0,True,1.6757,0.0,-274.0,-1,0.0,0.0,5,1,15,0,2,-1,-1,0,3,2.92,-0.2,-0.49,-5,2025-11-22,False,Heavyweight,MALE,3,0,2,2,1,11,0,2,1,4,Orthodox,193.04,198.12,0,1,5,2,26,0,4,0,9,Orthodox,193.04,198.12,34,35,11,6
Tagir Ulanbekov,Kyoji Horiguchi,3400.0,-8000.0,False,0.0,1.0125,11400.0,-1,17.78,7.62,-1,0,-5,-1,-2,2,1,0,0,-0.76,1.4,1.12,-9,2025-11-22,False,Flyweight,MALE,3,0,3,4,1,23,1,2,0,7,Orthodox,162.56,160.02,0,4,4,1,18,0,0,2,6,Southpaw,170.18,177.8,34,35,20,11
Bogdan Grad,Luke Riley,205.0,-250.0,False,0.0,1.4,455.0,4,2.54,-2.54,2,2,9,0,1,0,0,1,2,-1.5,0.0,4.22,0,2025-11-22,False,Featherweight,MALE,3,0,0,0,0,0,0,0,0,0,Orthodox,175.26,175.26,1,0,2,2,9,0,1,0,2,Orthodox,172.72,177.8,30,26,20,20
Nicolas Dalby,Saygid Izagakhmaev,340.0,-550.0,True,4.4,0.0,890.0,10,0.0,-2.54,7,5,38,0,1,0,0,2,4,2.55,0.1,-3.1,0,2025-11-22,False,Welterweight,MALE,3,0,0,0,0,0,0,0,0,0,Unknown,182.88,187.96,2,0,4,5,38,0,1,0,7,Orthodox,180.34,187.96,41,31,20,20
Alex Perez,Asu Almabayev,172.0,-205.0,False,0.0,1.4878,377.0,2,0.0,5.08,3,4,5,1,3,2,-1,1,0,2.1,-0.8,-2.25,-1,2025-11-22,False,Flyweight,MALE,3,0,1,4,1,17,0,0,1,5,Orthodox,162.56,165.1,1,0,4,5,22,1,3,3,8,Orthodox,167.64,165.1,33,31,8,7
Abdul Rakhman Yakhyaev,Rafael Cerqueira,-1600.0,900.0,True,1.0625,0.0,-2500.0,-11,5.08,-2.54,1,-3,-4,0,1,0,1,-3,1,5.84,7.7,11.49,0,2025-11-22,False,Light Heavyweight,MALE,3,3,0,0,3,5,0,0,0,0,Southpaw,190.5,193.04,0,1,1,0,1,0,1,0,1,Orthodox,187.96,198.12,24,35,20,20
Bekzat Almakhan,Aleksandre Topuria,1480.0,-3500.0,False,0.0,1.0286,4980.0,-1,0.0,0.0,0,1,1,0,1,0,0,0,0,-1.32,0.0,-1.5,0,2025-11-22,False,Bantamweight,MALE,3,0,1,1,0,3,0,0,0,1,Orthodox,170.18,172.72,0,1,1,1,4,0,1,0,1,Orthodox,170.18,172.72,28,29,20,20
Ismail Naurdiev,Ryan Loder,-124.0,106.0,True,1.8065,0.0,-230.0,-5,-5.08,-10.16,2,2,15,-1,-1,0,0,0,0,-1.44,-1.2,0.11,0,2025-11-22,False,Middleweight,MALE,3,1,0,1,1,3,1,1,0,1,Southpaw,187.96,193.04,1,0,1,3,18,0,0,0,3,Orthodox,177.8,187.96,29,34,20,20
Nurullo Aliev,Shem Rock,-370.0,260.0,True,1.2703,0.0,-630.0,-8,-2.54,-2.54,3,0,7,0,1,0,3,0,3,-0.31,0.3,1.12,0,2025-11-22,False,Lightweight,MALE,3,0,0,0,0,0,0,0,0,0,Southpaw,180.34,185.42,0,3,3,0,7,0,1,0,3,Orthodox,177.8,182.88,24,32,20,20
Marek Bujlo,Denzel Freeman,190.0,-230.0,False,0.0,1.4348,420.0,-1,0.0,7.62,0,0,0,0,0,0,0,0,0,-0.38,0.0,0.0,0,2025-11-22,False,Heavyweight,MALE,3,0,0,0,0,0,0,0,0,0,Southpaw,185.42,195.58,0,0,0,0,0,0,0,0,0,Orthodox,193.04,195.58,33,34,20,20
Merab Dvalishvili,Petr Yan,-375.0,300.0,False,0.0,4.0,-675.0,2,2.54,-2.54,3,-2,2,0,-3,1,11,0,7,-0.74,0.2,4.27,-3,2025-12-06,True,Bantamweight,MALE,5,0,3,7,4,53,4,4,0,11,Switch,170.18,170.18,0,14,14,2,55,4,1,1,14,Orthodox,167.64,172.72,34,32,3,0
Alexandre Pantoja,Joshua Van,-230.0,190.0,False,0.0,2.9,-420.0,11,5.08,0.0,6,2,21,5,0,6,3,0,3,-4.46,1.0,1.95,-1,2025-12-06,True,Flyweight,MALE,5,0,5,5,1,26,0,2,0,8,Orthodox,165.1,165.1,0,8,8,3,47,5,2,6,14,Orthodox,165.1,170.18,35,24,1,0
Brandon Moreno,Tatsuro Taira,-111.0,-115.0,False,0.0,1.8696,4.0,6,0.0,0.0,4,4,43,6,1,0,1,0,-3,0.9,-1.2,-1.76,-3,2025-12-06,False,Flyweight,MALE,3,0,1,6,1,20,0,2,3,7,Orthodox,170.18,177.8,0,2,3,5,63,6,3,3,11,Orthodox,170.18,177.8,31,25,5,2
Henry Cejudo,Payton Talbott,205.0,-250.0,False,0.0,1.4,455.0,11,-15.24,-15.24,5,4,28,6,2,-1,-1,3,2,-2.79,-0.1,1.0,-10,2025-12-06,False,Bantamweight,MALE,3,0,1,4,1,15,0,2,1,5,Switch,177.8,177.8,3,0,6,5,43,6,4,0,10,Orthodox,162.56,162.56,38,27,20,10
Jan Blachowicz,Bogdan Guskov,270.0,-380.0,False,0.0,1.2632,650.0,9,5.08,-2.54,8,7,53,4,2,1,-4,2,1,-1.02,-0.3,0.98,-6,2025-12-06,False,Light Heavyweight,MALE,3,0,4,4,1,7,0,3,1,4,Orthodox,190.5,193.04,2,0,5,8,60,4,5,2,12,Orthodox,187.96,198.12,42,33,11,5
Grant Dawson,Manuel Torres,-270.0,220.0,False,0.0,3.2,-490.0,1,-2.54,0.0,7,0,30,0,-2,4,2,0,2,-4.08,0.2,2.09,-7,2025-12-06,False,Lightweight,MALE,3,0,1,4,1,6,0,4,1,5,Switch,177.8,185.42,0,3,6,1,36,0,2,5,12,Switch,177.8,182.88,31,30,20,13
Terrance McKinney,Chris Duncan,-108.0,-108.0,False,0.0,1.9259,0.0,-1,5.08,0.0,1,3,-1,0,3,1,-1,0,-1,1.7,1.5,0.39,0,2025-12-06,False,Lightweight,MALE,3,0,3,3,2,16,0,1,2,6,Orthodox,177.8,180.34,0,2,2,5,15,0,4,3,7,Switch,177.8,185.42,31,32,20,20
Maycee Barber,Karine Silva,-200.0,168.0,True,1.5,0.0,-368.0,-5,-5.08,0.0,4,1,17,0,5,-4,5,0,1,2.32,-1.5,-0.37,-4,2025-12-06,False,Women's Flyweight,FEMALE,3,0,1,5,1,14,0,0,4,6,Orthodox,165.1,170.18,0,6,6,2,31,0,5,0,10,Switch,165.1,165.1,27,32,9,5
Nazim Sadykhov,Fares Ziam,176.0,-210.0,False,0.0,1.4762,386.0,3,-15.24,-7.62,-2,-2,-11,0,3,1,-3,0,-2,1.92,-0.3,-0.63,0,2025-12-06,False,Lightweight,MALE,3,0,5,5,2,25,0,1,0,7,Orthodox,185.42,190.5,0,2,3,0,14,0,4,1,5,Southpaw,177.8,175.26,31,28,20,20
Marvin Vettori,Brunno Ferreira,-126.0,108.0,False,0.0,2.08,-234.0,-1,5.08,5.08,3,5,48,1,-4,0,-2,3,3,0.97,-0.4,0.16,-6,2025-12-06,False,Middleweight,MALE,3,0,2,2,2,11,0,4,2,6,Orthodox,177.8,182.88,3,0,5,7,59,1,0,2,9,Southpaw,182.88,187.96,32,33,20,14
Edson Barboza,Jalin Turner,350.0,-450.0,False,0.0,1.2222,800.0,9,-5.08,-10.16,10,7,60,0,4,-3,0,0,-1,-1.65,-1.0,-0.32,7,2025-12-06,False,Lightweight,MALE,3,2,0,5,6,24,0,5,3,8,Southpaw,190.5,195.58,2,0,4,13,84,0,9,0,18,Orthodox,180.34,190.5,39,30,13,20
Iwo Baraniewski,Ibo Aslan,-186.0,156.0,True,1.5376,0.0,-342.0,-2,-10.16,-7.62,-2,-2,-8,0,-2,0,1,-2,-2,10.02,0.0,0.0,0,2025-12-06,False,Light Heavyweight,MALE,3,2,0,3,2,9,0,3,0,3,Orthodox,190.5,195.58,0,1,1,0,1,0,1,0,1,Orthodox,182.88,185.42,27,29,20,20
Mansur Abdul-Malik,Antonio Trocoli,-1200.0,750.0,True,1.0833,0.0,-1950.0,-7,0.0,-7.62,3,-2,3,0,3,0,0,-2,3,2.01,-0.1,0.77,0,2025-12-06,False,Middleweight,MALE,3,2,0,0,2,5,0,0,0,0,Orthodox,195.58,203.2,0,0,3,0,8,0,3,0,3,Orthodox,187.96,203.2,28,35,20,20
Muhammad Naimov,Mairon Santos,215.0,-260.0,False,0.0,1.3846,475.0,6,-5.08,5.08,2,2,10,-1,1,0,-1,0,0,-0.82,0.2,1.49,0,2025-12-06,False,Featherweight,MALE,3,0,3,3,0,8,1,1,0,3,Orthodox,170.18,182.88,0,2,3,2,18,0,2,0,5,Orthodox,175.26,177.8,31,25,20,20
Brandon Royval,Manel Kape,220.0,-270.0,False,0.0,1.3704,490.0,1,0.0,10.16,1,1,7,1,-3,3,-2,1,-1,0.5,0.8,0.25,-4,2025-12-13,False,Flyweight,MALE,5,0,2,4,3,23,0,4,0,6,Southpaw,165.1,172.72,1,0,3,4,30,1,1,3,7,Southpaw,175.26,172.72,33,32,6,2
Giga Chikadze,Kevin Vallejos,300.0,-430.0,False,0.0,1.2326,730.0,13,15.24,12.7,5,3,26,0,1,0,-3,2,4,-2.37,0.2,-0.48,-5,2025-12-13,False,Featherweight,MALE,3,0,3,3,1,8,0,2,0,3,Switch,170.18,172.72,2,0,7,4,34,0,3,0,8,Orthodox,182.88,187.96,37,24,20,15
Cesar Almeida,Cezary Oleksiejczuk,190.0,-230.0,False,0.0,1.4348,420.0,12,-2.54,-5.08,3,1,11,0,1,0,1,0,1,1.47,0.2,-5.77,0,2025-12-13,False,Middleweight,MALE,3,0,1,1,0,1,0,1,0,1,Southpaw,190.5,190.5,0,2,2,1,12,0,2,0,4,Orthodox,185.42,187.96,37,25,20,20
Melquizael Costa,Morgan Charriere,-152.0,128.0,True,1.6579,0.0,-280.0,-1,5.08,5.08,2,0,5,0,-3,2,3,0,3,0.36,0.8,-0.06,0,2025-12-13,False,Featherweight,MALE,3,0,1,1,2,12,0,3,0,3,Orthodox,172.72,175.26,0,4,4,2,17,0,0,2,5,Southpaw,177.8,180.34,29,30,20,20
Kennedy Nzechukwu,Marcus Buchecha,-120.0,102.0,False,0.0,2.02,-222.0,-2,15.24,7.62,10,5,30,0,7,1,0,0,3,3.37,-0.2,-1.52,-5,2025-12-13,False,Heavyweight,MALE,3,1,0,0,1,3,0,0,0,0,Orthodox,187.96,195.58,1,0,3,6,33,0,7,1,10,Southpaw,195.58,210.82,33,35,20,15
King Green,Lance Gibson Jr.,-142.0,112.0,True,1.7042,0.0,-254.0,9,-2.54,2.54,17,14,77,0,3,4,0,2,8,3.98,0.3,-0.36,0,2025-12-13,False,Catch Weight,MALE,3,0,0,0,0,0,0,0,0,0,Switch,175.26,182.88,2,0,8,14,77,0,3,4,17,Orthodox,177.8,180.34,39,30,20,20
Neil Magny,Yaroslav Amosov,410.0,-550.0,False,0.0,1.1818,960.0,6,12.7,7.62,24,12,94,0,7,3,2,0,7,0.62,-4.3,-2.47,0,2025-12-13,False,Welterweight,MALE,3,0,0,0,0,0,0,0,0,0,Orthodox,182.88,190.5,0,2,7,12,94,0,7,3,24,Orthodox,190.5,203.2,38,32,20,20
Joanderson Brito,Isaac Thomson,-1600.0,840.0,True,1.0625,0.0,-2440.0,7,7.62,-5.08,6,3,19,0,3,2,0,2,5,1.03,1.1,-0.62,0,2025-12-13,False,Featherweight,MALE,3,0,0,0,0,0,0,0,0,0,Unknown,177.8,175.26,2,0,5,3,19,0,3,2,6,Orthodox,172.72,182.88,30,23,20,20
Sean Sharaf,Steven Asplund,180.0,-215.0,False,0.0,1.4651,395.0,5,-2.54,-5.08,-1,1,1,0,-1,0,-1,1,-1,-2.64,0.0,0.93,0,2025-12-13,False,Heavyweight,MALE,3,0,1,1,0,1,0,1,0,1,Orthodox,195.58,198.12,1,0,0,1,2,0,0,0,0,Orthodox,190.5,195.58,32,27,20,20
Melissa Croden,Luana Santos,840.0,-1600.0,False,0.0,1.0625,2440.0,9,2.54,7.62,-3,-1,-7,0,0,-2,0,0,-2,1.28,-0.9,-0.15,5,2025-12-13,False,Women's Bantamweight,FEMALE,3,0,1,3,1,10,0,1,2,4,Orthodox,167.64,170.18,0,1,1,0,3,0,1,0,1,Orthodox,175.26,172.72,34,25,15,20
Allen Frye Jr.,Guilherme Pat,156.0,-186.0,False,0.0,1.5376,342.0,-4,-2.54,-2.54,0,0,0,0,0,0,0,0,0,-0.5,0.0,0.0,0,2025-12-13,False,Heavyweight,MALE,3,0,0,0,0,0,0,0,0,0,Orthodox,198.12,205.74,0,0,0,0,0,0,0,0,0,Orthodox,195.58,203.2,27,31,20,20
Jamey-Lyn Horth,Tereza Bleda,168.0,-200.0,True,2.68,0.0,368.0,11,-12.7,-5.08,1,1,6,0,0,0,0,0,0,0.88,-0.5,-0.74,0,2025-12-13,False,Women's Flyweight,FEMALE,3,0,1,1,1,9,0,0,0,2,Orthodox,175.26,180.34,0,1,1,2,15,0,0,0,3,Orthodox,170.18,167.64,35,24,20,20
Justin Gaethje,Paddy Pimblett,200.0,-245.0,True,3.0,0.0,445.0,6,-7.62,2.54,2,5,22,2,4,-3,-6,0,-3,0.99,-1.2,-0.36,-1,2026-01-24,True,Lightweight,MALE,5,0,7,7,0,14,0,2,3,7,Orthodox,177.8,185.42,0,1,4,5,36,2,6,0,9,Orthodox,180.34,177.8,37,31,5,4
Sean O'Malley,Song Yadong,-225.0,188.0,True,1.4444,0.0,-413.0,3,12.7,7.62,0,0,-5,4,2,-1,-1,2,1,1.63,0.1,-0.54,-2,2026-01-24,False,Bantamweight,MALE,3,0,1,4,3,42,0,5,1,11,Orthodox,172.72,170.18,2,0,5,3,37,4,7,0,11,Switch,180.34,182.88,31,28,5,3
Waldo Cortes Acosta,Derrick Lewis,-335.0,270.0,True,1.2985,0.0,-605.0,-6,-2.54,2.54,-10,-8,-39,-2,-11,0,0,0,-1,3.08,0.1,-0.11,-3,2026-01-24,False,Heavyweight,MALE,3,0,2,6,10,66,2,16,0,20,Orthodox,190.5,200.66,0,2,5,2,27,0,5,0,10,Orthodox,193.04,198.12,34,40,8,5
Natalia Silva,Rose Namajunas,-330.0,265.0,True,1.303,0.0,-595.0,-5,0.0,-2.54,-5,-6,-41,-7,0,-3,6,0,4,1.31,-0.3,-1.04,-4,2026-01-24,False,Women's Flyweight,FEMALE,3,0,1,3,6,60,7,2,3,12,Orthodox,165.1,165.1,0,7,7,0,19,0,2,0,7,Southpaw,162.56,165.1,28,33,6,2
Arnold Allen,Jean Silva,184.0,-220.0,False,0.0,1.4545,404.0,3,2.54,2.54,5,1,24,0,-2,1,1,-1,4,-1.35,-0.3,-0.34,-4,2026-01-24,False,Featherweight,MALE,3,1,0,6,1,14,0,4,1,6,Orthodox,170.18,175.26,0,1,10,2,38,0,2,2,11,Southpaw,172.72,177.8,32,29,10,6
Umar Nurmagomedov,Deiveson Figueiredo,-1500.0,870.0,True,1.0667,0.0,-2370.0,-8,2.54,7.62,-7,-4,-31,-5,-3,-2,0,0,1,1.23,-1.0,2.42,-4,2026-01-24,False,Bantamweight,MALE,3,0,1,5,5,54,6,4,4,14,Orthodox,165.1,172.72,0,1,6,1,23,1,1,2,7,Orthodox,172.72,175.26,30,38,6,2
Ateba Gautier,Andrey Pulyaev,-1000.0,660.0,True,1.1,0.0,-1660.0,-5,7.62,0.0,2,-1,-3,0,3,0,3,0,3,0.6,0.0,0.2,0,2026-01-24,False,Middleweight,MALE,3,0,1,1,1,8,0,1,0,2,Southpaw,193.04,198.12,0,4,4,0,5,0,4,0,4,Switch,193.04,205.74,23,28,20,20
Nikita Krylov,Modestas Bukauskas,114.0,-134.0,True,2.14,0.0,248.0,2,2.54,0.0,4,5,11,0,1,4,-4,2,1,1.12,1.1,1.79,-7,2026-01-24,False,Light Heavyweight,MALE,3,0,4,4,4,23,0,3,1,7,Switch,190.5,193.04,2,0,5,9,34,0,4,5,11,Orthodox,190.5,195.58,33,31,20,13
Alex Perez,Charles Johnson,154.0,-184.0,True,2.54,0.0,338.0,-2,-12.7,-7.62,1,1,-8,1,0,3,-1,2,0,-0.36,0.4,1.7,-2,2026-01-24,False,Flyweight,MALE,3,0,1,4,5,33,0,3,0,7,Switch,175.26,177.8,2,0,4,6,25,1,3,3,8,Orthodox,167.64,165.1,33,35,13,11
Josh Hokit,Denzel Freeman,-240.0,198.0,True,1.4167,0.0,-438.0,-6,-10.16,0.0,1,0,0,0,2,0,1,0,1,6.8,0.0,3.89,0,2026-01-24,False,Heavyweight,MALE,3,0,1,1,0,3,0,0,0,1,Southpaw,185.42,195.58,0,2,2,0,3,0,2,0,2,Orthodox,185.42,185.42,28,34,20,20
Adam Fugitt,Ty Miller,420.0,-560.0,False,0.0,1.1786,980.0,12,0.0,-2.54,1,3,7,0,1,0,-1,1,0,-2.28,0.0,1.63,0,2026-01-24,False,Welterweight,MALE,3,0,1,1,0,3,0,0,0,1,Orthodox,187.96,195.58,1,0,1,3,10,0,1,0,2,Southpaw,185.42,195.58,37,25,20,20
Alexander Volkanovski,Diego Lopes,-162.0,136.0,True,1.6173,0.0,-298.0,6,-2.54,-12.7,8,0,36,9,2,-1,0,0,7,2.16,-1.2,0.75,-2,2026-01-31,True,Featherweight,MALE,5,0,1,5,3,22,1,3,1,6,Orthodox,180.34,182.88,0,1,12,3,58,10,5,0,14,Orthodox,167.64,180.34,37,31,2,0
Dan Hooker,Benoit Saint Denis,1040.0,-2000.0,False,0.0,1.05,3040.0,5,5.08,2.54,6,6,33,0,3,-2,-3,1,-1,-0.8,-1.2,-3.51,-2,2026-01-31,False,Lightweight,MALE,3,0,3,5,3,20,0,4,4,8,Southpaw,180.34,185.42,1,0,4,9,53,0,7,2,14,Switch,182.88,190.5,35,30,8,6
Rafael Fiziev,Mauricio Ruffy,-112.0,-112.0,False,0.0,1.8929,0.0,3,-10.16,-7.62,3,3,20,0,0,0,1,-1,2,0.52,0.0,0.83,-5,2026-01-31,False,Lightweight,MALE,3,1,0,4,1,10,0,3,0,4,Orthodox,180.34,190.5,0,1,6,4,30,0,3,0,7,Switch,172.72,180.34,32,29,14,9
Tai Tuivasa,Tallison Teixeira,265.0,-330.0,False,0.0,1.303,595.0,6,-20.32,-12.7,6,7,26,0,5,0,0,4,3,-1.36,0.0,-2.48,-3,2026-01-31,False,Heavyweight,MALE,3,1,0,2,1,3,0,2,0,2,Orthodox,200.66,210.82,5,0,5,8,29,0,7,0,8,Southpaw,187.96,190.5,32,26,15,12
Quillan Salkilld,Jamie Mullarkey,-1000.0,660.0,True,1.1,0.0,-1660.0,-5,2.54,0.0,-2,-6,-19,0,0,0,3,0,2,1.06,0.7,5.49,0,2026-01-31,False,Lightweight,MALE,3,0,1,2,6,27,0,2,0,6,Orthodox,182.88,187.96,0,4,4,0,8,0,2,0,4,Orthodox,182.88,190.5,26,31,20,20
Junior Tafa,Billy Elekana,220.0,-270.0,False,0.0,1.3704,490.0,-1,-5.08,0.0,0,3,5,0,2,-1,-2,1,-1,0.7,-0.8,-0.85,0,2026-01-31,False,Light Heavyweight,MALE,3,0,2,2,1,6,0,0,1,2,Southpaw,190.5,195.58,1,0,1,4,11,0,2,0,2,Orthodox,190.5,190.5,29,30,20,20
Cam Rowston,Cody Brundage,-360.0,290.0,True,1.2778,0.0,-650.0,0,15.24,7.62,-3,-6,-19,0,-1,-1,2,-1,0,2.0,0.0,-1.38,0,2026-01-31,False,Middleweight,MALE,3,1,0,2,7,24,0,3,1,5,Orthodox,182.88,182.88,0,2,2,1,5,0,2,0,2,Orthodox,190.5,198.12,31,31,20,20
Jacob Malkoun,Torrez Finney,-146.0,124.0,True,1.6849,0.0,-270.0,3,-5.08,2.54,0,3,7,0,0,-1,-3,0,-2,2.77,0.1,-1.05,0,2026-01-31,False,Middleweight,MALE,3,0,4,4,0,9,0,1,1,4,Orthodox,172.72,190.5,0,1,2,3,16,0,1,0,4,Orthodox,175.26,185.42,30,27,20,20
Jonathan Micallef,Oban Elliott,-126.0,108.0,True,1.7937,0.0,-234.0,-2,12.7,0.0,-2,-1,-11,0,-1,1,2,-1,-2,0.34,1.1,-0.39,0,2026-01-31,False,Welterweight,MALE,3,1,0,4,1,15,0,1,0,4,Orthodox,182.88,182.88,0,2,2,0,4,0,0,1,2,Southpaw,182.88,195.58,26,28,20,20
Kaan Ofli,Yizha,205.0,-250.0,True,3.05,0.0,455.0,3,-12.7,0.0,-5,0,-10,-1,-1,-2,0,0,-2,-0.92,-0.5,-3.04,0,2026-01-31,False,Featherweight,MALE,3,0,1,3,2,16,2,1,3,6,Orthodox,170.18,180.34,0,1,1,2,6,1,0,1,1,Orthodox,170.18,167.64,32,29,20,20
Sangwook Kim,Dom Mar Fan,124.0,-146.0,False,0.0,1.6849,270.0,7,-10.16,2.54,1,1,2,0,1,2,0,0,0,1.4,0.9,-0.23,0,2026-01-31,True,Lightweight,MALE,3,0,2,2,0,6,0,0,0,2,Orthodox,180.34,190.5,0,2,2,1,8,0,1,2,3,Orthodox,182.88,180.34,32,25,20,20
Keiichiro Nakamura,Sebastian Szalay,112.0,-132.0,True,2.12,0.0,244.0,-4,10.16,10.16,0,0,1,0,0,0,0,0,0,-0.46,0.0,-0.51,0,2026-01-31,True,Featherweight,MALE,3,0,2,2,0,4,0,1,0,2,Orthodox,167.64,167.64,0,2,2,0,5,0,1,0,2,Southpaw,177.8,177.8,27,31,20,20
Sulangrangbo,Lawrence Lui,-290.0,235.0,False,0.0,3.35,-525.0,-9,-15.24,5.08,0,0,-1,0,0,0,0,0,0,0.24,0.0,-5.3,0,2026-01-31,True,Bantamweight,MALE,3,0,2,2,0,5,0,1,0,2,Orthodox,170.18,182.88,0,2,2,0,4,0,1,0,2,Southpaw,175.26,167.64,20,29,20,20
Mario Bautista,Vinicius Oliveira,-146.0,124.0,True,1.6849,0.0,-270.0,2,-2.54,0.0,5,3,16,0,-1,3,-5,1,3,0.57,0.6,0.46,-2,2026-02-07,False,Bantamweight,MALE,5,0,5,5,0,13,0,2,0,5,Switch,175.26,177.8,1,0,8,3,29,0,1,3,10,Switch,175.26,175.26,32,30,11,9
Amir Albazi,Kyoji Horiguchi,295.0,-370.0,False,0.0,1.2703,665.0,-3,12.7,2.54,-3,0,-8,-1,-1,1,-4,1,1,-1.3,0.3,-0.43,-2,2026-02-07,False,Flyweight,MALE,3,0,4,4,1,26,1,2,1,8,Orthodox,162.56,160.02,1,0,5,1,18,0,1,2,5,Orthodox,165.1,172.72,32,35,8,6
Jailton Almeida,Rizvan Kuniev,-168.0,142.0,False,0.0,2.42,-310.0,1,7.62,-2.54,7,1,13,0,1,5,0,0,5,-1.71,1.7,4.66,-9,2026-02-07,False,Heavyweight,MALE,3,1,0,2,1,7,0,2,0,2,Orthodox,193.04,193.04,1,0,7,2,20,0,3,5,9,Orthodox,190.5,200.66,34,33,15,6
Michal Oleksiejczuk,Marc-Andre Barriault,-490.0,380.0,True,1.2041,0.0,-870.0,-5,0.0,-2.54,3,-2,-9,0,5,-1,2,-1,0,0.2,-0.1,0.68,0,2026-02-07,False,Middleweight,MALE,3,1,0,2,9,36,0,3,1,6,Orthodox,185.42,187.96,0,2,2,7,27,0,8,0,9,Southpaw,182.88,187.96,30,35,20,20
Jean Matsumoto,Farid Basharat,245.0,-300.0,False,0.0,1.3333,545.0,-2,-7.62,-5.08,-2,1,-2,0,0,0,-5,0,-3,1.12,0.2,-0.34,0,2026-02-07,False,Bantamweight,MALE,3,0,6,6,0,16,0,0,1,6,Orthodox,172.72,180.34,0,1,3,1,14,0,0,1,4,Orthodox,167.64,172.72,26,28,20,20
Dustin Jacoby,Julius Walker,-156.0,132.0,True,1.641,0.0,-288.0,11,-5.08,-2.54,9,5,33,0,6,0,1,0,3,1.67,0.0,-3.77,0,2026-02-07,False,Light Heavyweight,MALE,3,0,1,1,1,6,0,0,0,1,Orthodox,193.04,198.12,0,2,4,6,39,0,6,0,10,Orthodox,190.5,193.04,37,26,20,20
Alex Morono,Daniil Donchenko,590.0,-850.0,False,0.0,1.1176,1440.0,11,2.54,0.0,12,9,56,-1,1,2,-1,3,3,-2.25,0.3,-0.45,0,2026-02-07,False,Welterweight,MALE,3,0,1,1,0,1,1,1,0,1,Orthodox,180.34,180.34,3,0,4,9,57,0,2,2,13,Orthodox,180.34,182.88,35,24,20,20
Nikolay Veretennikov,Niko Price,-260.0,215.0,True,1.3846,0.0,-475.0,0,-5.08,2.54,-7,-5,-25,0,-4,-2,0,-1,-1,-2.42,-0.2,-0.64,0,2026-02-07,False,Welterweight,MALE,3,2,0,2,9,39,0,4,2,8,Orthodox,182.88,193.04,1,0,1,4,14,0,0,0,1,Orthodox,185.42,187.96,36,36,20,20
Bruna Brasil,Ketlen Souza,122.0,-156.0,False,0.0,1.641,278.0,1,5.08,7.62,2,0,8,0,1,-1,1,-2,-1,-1.45,-0.1,0.77,0,2026-02-07,False,Women's Strawweight,FEMALE,3,2,0,2,3,11,0,0,1,2,Orthodox,160.02,160.02,0,1,1,3,19,0,1,0,4,Orthodox,167.64,165.1,32,31,20,20
